label,text
0,NOUN VERB NOUN ADP NOUN VERB VERB ADJ ADP NUM NOUN VERB ADJ NOUN VERB ADP ADV ADJ VERB VERB ADP DET NOUN NOUN VERB ADV VERB ADP DET NOUN
0,NOUN NOUN NOUN
0,PUNCT PUNCT DET NOUN NOUN NOUN VERB PART VERB DET NOUN ADP DET NOUN ADP VERB NOUN ADV CONJ VERB NOUN X PUNCT DET NOUN NOUN VERB DET NOUN ADP NOUN ADP DET NOUN NOUN PUNCT DET ADJ NOUN VERB PART VERB DET NOUN ADP NOUN ADP DET NOUN NOUN ADV ADV PUNCT
0,DET NOUN VERB VERB DET NOUN PART VERB ADP DET NOUN ADP DET NOUN VERB PART VERB PART VERB ADP DET NOUN ADV NOUN VERB PART VERB PUNCT
0,DET NOUN VERB CONJ VERB VERB NOUN VERB ADP DET NOUN PUNCT NOUN VERB DET NOUN NOUN VERB DET NOUN ADP DET NOUN ADJ ADP DET NOUN ADP ADP DET NOUN PUNCT NOUN VERB DET NOUN NOUN PART VERB DET NOUN CONJ VERB PART ADJ NOUN CONJ VERB DET ADJ NOUN ADP PUNCT
0,DET NOUN ADP DET NOUN PART VERB DET VERB NOUN PART VERB ADP DET NOUN NOUN PUNCT NOUN PART VERB ADP NOUN PART
0,NOUN ADP NOUN CONJ NOUN ADP CONJ ADP ADP DET NOUN
0,PUNCT PUNCT DET NOUN ADP DET NOUN ADV VERB ADV VERB DET NOUN NOUN PUNCT DET NOUN VERB VERB NOUN ADP NOUN ADP DET NOUN ADP ADV NOUN VERB VERB VERB ADP NOUN VERB NOUN PUNCT DET NOUN ADP DET NOUN VERB VERB ADP NUM NOUN ADP ADJ NOUN VERB NOUN PUNCT
0,ADJ NOUN
0,ADV NOUN VERB ADP DET NOUN VERB ADJ CONJ ADJ PUNCT NOUN VERB DET NOUN ADP VERB ADP ADJ DET NOUN CONJ DET NOUN PUNCT SPACE NOUN NOUN VERB DET ADJ NOUN PUNCT ADP DET NOUN VERB ADJ NOUN VERB NOUN VERB VERB PUNCT ADJ SPACE NOUN NOUN CONJ NOUN DET ADP DET NOUN
0,NOUN VERB VERB ADP NOUN ADP DET NOUN NOUN PUNCT NOUN VERB VERB ADP DET NOUN NOUN PART ADV VERB VERB ADV ADP DET NOUN PUNCT NOUN ADJ VERB PART VERB VERB ADP DET NOUN VERB VERB ADP DET NOUN ADJ VERB ADP DET NOUN PUNCT
0,NOUN PUNCT NOUN PUNCT CONJ NOUN PUNCT
1,ADJ NOUN DET NOUN ADP NOUN ADP DET NOUN PUNCT NOUN VERB ADV ADJ NOUN VERB VERB ADP DET NOUN PUNCT NOUN ADJ NOUN VERB NOUN CONJ VERB ADP DET NOUN ADP NOUN PUNCT
0,DET NOUN VERB VERB PUNCT DET NOUN VERB ADJ NOUN PUNCT
0,NOUN ADP DET NOUN VERB VERB NOUN ADP DET NOUN NOUN ADP DET NOUN VERB VERB ADJ NOUN ADV
0,DET NOUN VERB ADJ ADJ VERB ADJ NOUN PART VERB ADV PUNCT NOUN VERB NOUN ADJ VERB NOUN ADP ADJ NOUN PUNCT
0,NOUN PUNCT NOUN VERB PUNCT NOUN VERB PART VERB PUNCT NOUN NOUN NOUN
0,NOUN NOUN VERB NOUN VERB ADV CONJ INTJ NOUN ADV VERB NOUN VERB ADV CONJ VERB NOUN NOUN DET NOUN VERB
0,DET NOUN NOUN VERB NOUN PUNCT
0,NOUN CONJ NOUN NOUN NOUN ADP DET NOUN ADP DET NOUN ADJ NOUN DET NOUN VERB NOUN CONJ ADV ADV ADJ VERB NOUN ADV NOUN ADP NOUN NOUN ADP ADJ NOUN DET NOUN DET NOUN ADP NOUN NOUN ADP DET NOUN DET NOUN ADP DET NOUN NOUN VERB NOUN ADP DET NOUN CONJ NOUN DET VERB ADV VERB ADP NOUN NOUN PART VERB ADJ PART VERB DET NOUN
0,NOUN NOUN
0,NOUN VERB VERB PART VERB NOUN ADP DET NOUN PART ADJ NOUN PUNCT SPACE ADV DET NOUN NOUN PART VERB NOUN VERB VERB ADV CONJ ADP DET NOUN
0,NOUN ADP NOUN ADP NOUN ADP ADJ NOUN SPACE NOUN DET NOUN ADP NOUN CONJ NOUN ADP DET NOUN
0,NUM NOUN VERB ADP NOUN PART VERB DET NOUN ADP NOUN ADP DET NOUN NOUN VERB PUNCT VERB ADJ DET ADJ NOUN ADJ PUNCT VERB VERB ADP DET ADJ NOUN PUNCT CONJ VERB DET ADJ NOUN PUNCT
0,ADP CONJ ADP ADP DET NOUN
0,NOUN VERB DET NOUN ADP DET NOUN ADP NOUN ADP DET NOUN NOUN PUNCT
0,NUM NOUN VERB ADV DET NOUN ADJ ADJ NOUN PUNCT DET NOUN ADP NOUN CONJ NOUN PUNCT
0,DET NOUN VERB ADJ NOUN PUNCT NOUN PUNCT CONJ NOUN PART VERB DET NOUN ADP NOUN ADP DET NOUN NOUN PUNCT ADP ADJ NOUN PUNCT DET NOUN VERB VERB DET NOUN PUNCT NOUN PUNCT ADP DET NOUN NOUN PART VERB ADP DET NOUN PUNCT NOUN VERB PUNCT DET NOUN VERB PART VERB ADJ ADP NOUN VERB VERB ADP DET NOUN PUNCT ADV PUNCT ADP NOUN PUNCT NOUN VERB ADP DET NOUN PUNCT
0,NOUN
0,NOUN VERB DET NOUN ADP NOUN PART VERB ADP DET NOUN PUNCT DET NOUN ADP DET NOUN NOUN VERB ADJ NOUN PART VERB NOUN VERB DET NOUN CONJ ADP DET NOUN PUNCT NOUN ADV VERB NOUN ADP DET NOUN ADP VERB NOUN ADP ADP DET NOUN ADP DET NOUN PUNCT
0,NOUN DET VERB ADJ NOUN ADP NOUN ADJ VERB DET NOUN ADP DET NOUN CONJ DET NOUN ADJ VERB NOUN CONJ NOUN ADP CONJ ADP ADP DET NOUN VERB NOUN ADV DET NOUN CONJ ADP NOUN NOUN VERB VERB ADP NOUN CONJ VERB NOUN NOUN PUNCT
0,NUM NOUN VERB ADP NOUN PART VERB DET NOUN ADP NOUN ADP DET NOUN NOUN VERB VERB ADV CONJ ADV PUNCT ADJ PUNCT NOUN PUNCT CONJ NOUN PUNCT
0,ADJ NOUN PUNCT ADJ NOUN CONJ NOUN NOUN
0,VERB NOUN
0,NOUN
1,NOUN VERB DET NOUN ADP NOUN ADP DET NOUN NOUN PUNCT NOUN ADP DET NOUN ADP DET NOUN NOUN VERB DET PUNCT CONJ DET ADJ VERB ADV NOUN VERB ADP NOUN PUNCT
0,NOUN VERB VERB NOUN PART PUNCT
0,DET NOUN VERB DET NOUN PART VERB NOUN ADP DET NOUN PUNCT SPACE NOUN VERB NOUN ADP ADP ADJ VERB NOUN PUNCT DET NOUN VERB DET NOUN PART VERB NOUN ADP DET NOUN PUNCT DET NOUN VERB DET NOUN PART VERB NOUN ADP DET NOUN PUNCT
0,DET NOUN VERB NOUN ADP NOUN ADP VERB NOUN ADP DET ADJ NOUN CONJ ADV ADV PUNCT DET NOUN VERB VERB CONJ NOUN ADP DET ADJ NOUN PUNCT ADV NOUN VERB DET NOUN ADP NOUN PUNCT
0,DET NOUN NOUN VERB VERB ADP DET NOUN NOUN PUNCT NOUN VERB NOUN VERB ADP DET NOUN CONJ NOUN VERB DET NOUN PUNCT ADP DET NOUN VERB DET NOUN CONJ VERB NOUN PART VERB DET NOUN VERB ADV ADP DET NOUN PUNCT
0,NOUN VERB NOUN PART VERB NOUN ADP DET NOUN PUNCT NOUN ADV VERB NOUN NOUN PART VERB DET ADJ NOUN PUNCT DET NOUN ADJ NOUN VERB ADP ADV VERB ADP DET NOUN
0,PUNCT PUNCT DET NOUN VERB VERB DET NOUN NOUN ADJ NOUN ADP DET NOUN PUNCT DET NOUN VERB VERB DET NOUN ADP NOUN VERB VERB ADJ ADP NOUN NOUN VERB DET NOUN VERB ADJ ADJ NOUN ADP DET NOUN
3,NUM PUNCT NOUN NOUN VERB ADV NOUN VERB VERB ADP DET NOUN PUNCT NUM PUNCT PUNCT ADJ NOUN VERB ADV DET NOUN VERB DET NOUN NOUN ADP DET NOUN PART VERB ADV PUNCT CONJ ADJ NOUN VERB VERB PART VERB DET NOUN ADP DET NOUN PUNCT PUNCT ADJ NOUN VERB ADV DET NOUN VERB DET NOUN PUNCT CONJ DET NOUN VERB ADV VERB DET ADJ NOUN PART VERB ADV PUNCT
0,DET NOUN ADJ VERB NOUN ADP DET NOUN PUNCT
0,DET NOUN VERB VERB PART VERB NOUN VERB DET NOUN CONJ VERB NOUN VERB ADV ADP DET NOUN PUNCT DET NOUN NOUN VERB NOUN ADP DET NOUN PUNCT
2,NOUN VERB NOUN PART VERB NOUN ADP DET NOUN ADP ADJ NOUN ADP DET NOUN ADP ADJ NOUN ADP NOUN VERB NOUN PUNCT SPACE NOUN ADV VERB NOUN PUNCT ADJ VERB NOUN CONJ ADP NOUN PUNCT
0,NOUN VERB ADJ NOUN ADJ VERB VERB ADJ NOUN ADP VERB NOUN DET NOUN NOUN PUNCT
1,NUM NOUN VERB ADP NOUN PART VERB DET NOUN ADP NOUN ADP DET NOUN NOUN VERB NOUN PUNCT NOUN VERB ADP ADJ ADP ADJ NOUN PUNCT NOUN PUNCT
0,NOUN PUNCT VERB NOUN NOUN PUNCT NOUN ADP NOUN NOUN VERB DET NOUN PUNCT
0,DET NOUN VERB VERB ADP ADP DET NOUN PUNCT DET NOUN NOUN VERB VERB ADP DET NOUN NOUN ADV NOUN VERB DET VERB SPACE VERB NOUN PART VERB ADP NOUN PUNCT NOUN VERB VERB NOUN VERB DET NOUN PUNCT
0,NUM VERB DET NOUN NOUN PUNCT CONJ NUM VERB DET NOUN NOUN PUNCT
0,PUNCT PUNCT NOUN NOUN PUNCT PUNCT PUNCT VERB NOUN
0,PUNCT PUNCT DET ADJ VERB DET NOUN PART VERB DET NOUN ADP DET NOUN NOUN PUNCT DET NOUN NOUN VERB DET NOUN CONJ VERB DET NOUN PART VERB PART VERB NOUN PART PUNCT ADP DET NOUN VERB VERB ADP NOUN PUNCT
0,NOUN PUNCT NOUN PUNCT NOUN
0,DET NOUN ADP NOUN VERB PART VERB ADJ NOUN ADP DET NOUN NOUN PUNCT DET NOUN ADV VERB DET ADJ NOUN PART VERB ADP DET NOUN PUNCT
